consent_key.keys,consent_key.rt,intro_key_2.keys,intro_key_2.rt,key_resp_4.keys,key_resp_4.rt,key_resp_5.keys,key_resp_5.rt,key_resp_6.keys,key_resp_6.rt,key_resp_7.keys,key_resp_7.rt,keyTraining.keys,keyTraining.corr,keyTraining.rt,practiceloop.thisRepN,practiceloop.thisTrialN,practiceloop.thisN,practiceloop.thisIndex,practiceloop.ran,s11,s1_1,s12,s22,s13,s23,s33,s14,s24,s34,s44,s15,s25,s35,s45,s55,t11,t1_1,t12,t22,t13,t23,t33,t14,t24,t34,t44,t15,t25,t35,t45,t55,corrans,study,o11,o1_1,o12,o22,o13,o23,o33,o14,o24,o34,o44,o15,o25,o35,o45,o55,ot11,ot1_1,ot12,ot22,ot13,ot23,ot33,ot14,ot24,ot34,ot44,ot15,ot25,ot35,ot45,ot55,participant,session,date,expName,psychopyVersion,OS,frameRate,STUDY_ID,key_resp_2.keys,key_resp_2.rt,key_resp.keys,key_resp.corr,key_resp.rt,testloop.thisRepN,testloop.thisTrialN,testloop.thisN,testloop.thisIndex,testloop.ran,setsize,key_resp_3.keys,key_resp_3.rt
,,,,,,,,,,,,,,,,,,,,,,images/42impossible.bmp,images/42impossible.bmp,,,,,,,,,,,,,,,,images/42impossible.bmp,,,,,,,,,,,,,s,impossible,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,5d39dd63c49dae00016065c7,60464aa3e3b67c0dcc8bd297,2021-03-08_16h03.29.808,Impossible2021,2020.1.3,Win32,60,60462d2f8138f40887a79fc4,,,s,1,1.00671,0,24,24,37,1,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,images/55possible.bmp,images/55possible.bmp,images/55possible.bmp,images/55possible.bmp,images/55possible.bmp,,,,,,,,,,,,,,,,images/55possible.bmp,s,possible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,5d39dd63c49dae00016065c7,60464aa3e3b67c0dcc8bd297,2021-03-08_16h03.29.808,Impossible2021,2020.1.3,Win32,60,60462d2f8138f40887a79fc4,,,s,1,1.63622,0,25,25,111,1,5,,
,,,,,,,,,,,,,,,,,,,,,,images/08possible.bmp,images/08possible.bmp,,,,,,,,,,,,,,,images/08possible.bmp,,,,,,,,,,,,,,d,possible,288,288,216,144,72,0,288,216,144,72,0,288,216,144,72,0,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,5d39dd63c49dae00016065c7,60464aa3e3b67c0dcc8bd297,2021-03-08_16h03.29.808,Impossible2021,2020.1.3,Win32,60,60462d2f8138f40887a79fc4,,,s,0,2.52735,0,26,26,32,1,2,,
,,,,,,,,,,,,,,,,,,,,,,images/03possible.bmp,images/03possible.bmp,,,,,,,,,,,,,,,images/03possible.bmp,,,,,,,,,,,,,,s,possible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,5d39dd63c49dae00016065c7,60464aa3e3b67c0dcc8bd297,2021-03-08_16h03.29.808,Impossible2021,2020.1.3,Win32,60,60462d2f8138f40887a79fc4,,,s,1,0.97554,0,27,27,24,1,2,,
,,,,,,,,,,,,,,,,,,,,images/55possible.bmp,,,,,,,,,,,,,,,,images/55possible.bmp,,,,,,,,,,,,,,,,d,possible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,0,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,5d39dd63c49dae00016065c7,60464aa3e3b67c0dcc8bd297,2021-03-08_16h03.29.808,Impossible2021,2020.1.3,Win32,60,60462d2f8138f40887a79fc4,,,d,1,0.797035,0,28,28,21,1,1,,
,,,,,,,,,,,,,,,,,,,,,images/42possible.bmp,,,,,,,,,,,,,,,,images/42possible.bmp,,,,,,,,,,,,,,,s,possible,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,5d39dd63c49dae00016065c7,60464aa3e3b67c0dcc8bd297,2021-03-08_16h03.29.808,Impossible2021,2020.1.3,Win32,60,60462d2f8138f40887a79fc4,,,s,1,1.175635,0,29,29,13,1,1,,
,,,,,,,,,,,,,,,,,,,,images/65possible.bmp,,,,,,,,,,,,,,,,images/65possible.bmp,,,,,,,,,,,,,,,,s,possible,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,5d39dd63c49dae00016065c7,60464aa3e3b67c0dcc8bd297,2021-03-08_16h03.29.808,Impossible2021,2020.1.3,Win32,60,60462d2f8138f40887a79fc4,,,s,1,0.908,0,30,30,16,1,1,,
,,,,,,,,,,,,,,,,,,,,,,images/22possible.bmp,images/22possible.bmp,,,,,,,,,,,,,,,,images/22possible.bmp,,,,,,,,,,,,,s,possible,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,216,144,72,0,288,216,144,72,0,288,216,144,72,0,288,5d39dd63c49dae00016065c7,60464aa3e3b67c0dcc8bd297,2021-03-08_16h03.29.808,Impossible2021,2020.1.3,Win32,60,60462d2f8138f40887a79fc4,,,s,1,1.19219,0,31,31,27,1,2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,images/42impossible.bmp,images/42impossible.bmp,images/42impossible.bmp,images/42impossible.bmp,,,,,,,,,,,,,,,,images/42impossible.bmp,,,,,,s,impossible,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,144,72,0,288,216,144,72,0,288,216,144,72,0,288,216,5d39dd63c49dae00016065c7,60464aa3e3b67c0dcc8bd297,2021-03-08_16h03.29.808,Impossible2021,2020.1.3,Win32,60,60462d2f8138f40887a79fc4,,,s,1,1.08991,0,32,32,85,1,4,,
,,,,,,,,,,,,,,,,,,,,images/38possible.bmp,,,,,,,,,,,,,,,,images/38possible.bmp,,,,,,,,,,,,,,,,s,possible,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,72,72,0,288,216,144,72,0,288,216,144,72,0,288,216,144,5d39dd63c49dae00016065c7,60464aa3e3b67c0dcc8bd297,2021-03-08_16h03.29.808,Impossible2021,2020.1.3,Win32,60,60462d2f8138f40887a79fc4,,,s,1,0.724575,0,33,33,12,1,1,,
